characters_araber;Araber
texts_a07_hinterdeck_ausgang_nebendeck_mo_leave_1;Go to the side deck
sequences_a07_hinterdeck_ausgang_nebendeck_leave_1#1;[Ohi heads to the side deck.]
texts_a07_hinterdeck_ausgang_salon_mo_leave_1;Enter the saloon
sequences_a07_hinterdeck_ausgang_salon_leave_1#1;[Ohi geht in den Salon]
texts_a07_hinterdeck_handtuecher_mo_ex_1;Examine the towels
spokentexts_a07_hinterdeck_handtuecher_ex_1_st_1;Big, soft towels...
spokentexts_a07_hinterdeck_handtuecher_ex_1_st_2;I COULD reserve a deck chair with it.
spokentexts_a07_hinterdeck_handtuecher_ex_1_st_3_direction;gauges
spokentexts_a07_hinterdeck_handtuecher_ex_1_st_3;No, better not.
texts_a07_hinterdeck_lautsprecher_mo_ex_1;Examine the speakers
spokentexts_a07_hinterdeck_lautsprecher_ex_1_st_1;These things made quite a racket last night. I couldn't hear myself think.
texts_a07_hinterdeck_lichterkette_mo_ex_1;Examine the chain of lights
spokentexts_a07_hinterdeck_lichterkette_ex_1_st_1;Did Edison have any idea what would become of his invention?
texts_a07_hinterdeck_liegestuhl_mo_ex_1;Examine the deck chair
texts_a07_hinterdeck_liegestuhl_mo_use_1;Lie in the sun
spokentexts_a07_hinterdeck_liegestuhl_ex_1_st_1;I'd really like to lie in the sun and take a nap.
spokentexts_a07_hinterdeck_liegestuhl_ex_1_st_2;But I don't have time for that at the moment.
spokentexts_a07_hinterdeck_liegestuhl_use_1_st_1;No, Jakob. Business before pleasure.
texts_a07_kabine_baronin_alarmmelder_mo_ex_1;Examine the alarm
spokentexts_a07_kabine_baronin_alarmmelder_ex_1_st_3;It was tripped at some point. The seal is broken. But there's no way of telling whether it happened yesterday or five years ago.
texts_a07_kabine_baronin_bett_mo_ex_1;Examine the bed
texts_a07_kabine_baronin_bett_mo_ex_2;Search the bed
texts_a07_kabine_baronin_bett_mo_ex_3;Examine the blood spot
texts_a07_kabine_baronin_bett_mo_used_mit_serviette;Take a specimen
texts_a07_kabine_baronin_bett_mo_used_mit_wattestaebchen;Take a specimen
texts_a07_kabine_baronin_bett_mo_used_mit_kissenbezug;Use the pillowcase with the blood spot
spokentexts_a07_kabine_baronin_bett_used_mit_kissenbezug_st_1;Better not. The pillowcase is evidence. I shouldn't smear blood on it.
spokentexts_a07_kabine_baronin_bett_ex_1_st_1;There's still blood on the mattress.
spokentexts_a07_kabine_baronin_bett_ex_1_st_2;The sheet and the blanket have already been removed. To analyze them, I suppose.
sequences_a07_kabine_baronin_bett_ex_2#1;[Ohi goes close up to the bed, looks around, then bends down and looks along the surface of the mattress.]
spokentexts_a07_kabine_baronin_bett_ex_2_st_1;Hmm. Nothing.
spokentexts_a07_kabine_baronin_bett_ex_3_st_1;The blood spot is the only sign that someone committed a crime in here.
spokentexts_a07_kabine_baronin_bett_ex_3_st_2_direction;irritated, found something
spokentexts_a07_kabine_baronin_bett_ex_3_st_2;Hmm.
spokentexts_a07_kabine_baronin_bett_ex_3_st_3;Somehow...
sequences_a07_kabine_baronin_bett_ex_3#4;[Ohi leans against the mattress, takes a closer look at the spot (Idle).]
spokentexts_a07_kabine_baronin_bett_ex_3_st_4;That's odd...
spokentexts_a07_kabine_baronin_bett_ex_3_st_5;The blood is so... red. Shouldn't it gradually darken in the air? Turn brown?
sequences_a07_kabine_baronin_bett_ex_3#7;[Ohi positions himself again.]
spokentexts_a07_kabine_baronin_bett_ex_4_st_1;The unusual color of the blood could be something that Legrand and Dr. Gebhardt missed last night.
spokentexts_a07_kabine_baronin_bett_ex_4_st_2;All cats are gray in the dark, as the saying goes. I should take a sample.
spokentexts_a07_kabine_baronin_bett_ex_5_st_1;I don't care what Legrand and Doctor Gebhardt say. The blood spot looks strange and I'd like to take a sample.
spokentexts_a07_kabine_baronin_bett_ex_5_st_2;Maybe I'll get the chance to analyze it.
spokentexts_a07_kabine_baronin_bett_used_mit_serviette_st_1;A napkin is not the best way of doing this.
spokentexts_a07_kabine_baronin_bett_used_mit_serviette_st_2;On the other hand... What is there to lose?
spokentexts_a07_kabine_baronin_bett_used_mit_serviette_st_3;Legrand and Gebhardt have the blood-soaked blanket. They can hardly complain if I take a sample of this bit myself.
sequences_a07_kabine_baronin_bett_used_mit_serviette#4;[Ohi takes out the napkin, dabs and rubs the blood spot. In between he checks whether the napkin has absorbed enough blood, he continues again. Ohi looks at the red spot on the napkin (Idle).]
spokentexts_a07_kabine_baronin_bett_used_mit_serviette_st_4;That should be enough.
sequences_a07_kabine_baronin_bett_used_mit_serviette#6;[Ohi folds the napkin carefully with the blood spot inside and pockets the napkin.]
spokentexts_a07_kabine_baronin_bett_used_mit_wattestaebchen_st_1;I always wanted to do that!
sequences_a07_kabine_baronin_bett_used_mit_wattestaebchen#2;[Ohi takes out the sachet with the stick and rips it open. Then he dabs and rolls the stick over the blood spot. Then he holds it in front of his eyes (Idle).]
sequences_a07_kabine_baronin_bett_used_mit_wattestaebchen#4;[Ohi puts the stick back into the sachet and pockets the sachet.]
texts_a07_kabine_baronin_bullaugen_mo_ex_1__2;Examine the porthole
spokentexts_a07_kabine_baronin_bullaugen_ex_1_st_1;The portholes face the side deck.
spokentexts_a07_kabine_baronin_bullaugen_ex_1_st_2;If someone climbed out of the cabin through a porthole, Legrand and I would have seen them.
spokentexts_a07_kabine_baronin_bullaugen_ex_2_st_1;Hmm. The portholes are locked. One cannot open or close them from outside.
spokentexts_a07_kabine_baronin_bullaugen_ex_2_st_2;It's the same problem as with the door: if someone left the cabin through the porthole, how did they lock it?
spokentexts_a07_kabine_baronin_bullaugen_ex_2_st_3;And the baroness wasn't shot from outside. The doctor said she was shot at close range.
texts_a07_kabine_baronin_daunenfedern_vase_mo_ex_1;Examine the down feathers
sequences_a07_kabine_baronin_daunenfedern_vase_ex_1#1;[Ohi collects 2-3 feathers from the floor, holds them in front of his face.]
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_2;Nothing special.
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_3;Although...
sequences_a07_kabine_baronin_daunenfedern_vase_ex_1#5;[Ohi takes a closer look, holds the feathers close to his eyes (Idle).]
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_4;It seems like one of the feathers was scorched at the top... literally burnt!
sequences_a07_kabine_baronin_daunenfedern_vase_ex_1#8;[Ohi stands up with the feather in his hand, grabs his jacket and takes one of the paper sachets and puts the feather inside.]
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_5;I'd better take it with me.
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_6;More down feathers.
sequences_a07_kabine_baronin_daunenfedern_vase_ex_1#10;[Ohi takes a closer look, holds the feathers close to his eyes (Idle).]
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_7;And they're singed as well...
spokentexts_a07_kabine_baronin_daunenfedern_vase_ex_1_st_8;I'll take one with me.
sequences_a07_kabine_baronin_daunenfedern_vase_ex_1#13;[Ohi stands up with the feather in his hand, grabs the jacket and takes one of the paper sachets and puts the feather inside.]
texts_a07_kabine_baronin_fotos_mo_ex_1;Examine the mess
texts_a07_kabine_baronin_fotos_mo_ex_2__3;Examine the photos
spokentexts_a07_kabine_baronin_fotos_ex_1_st_1;This mess caught my eye last night.
spokentexts_a07_kabine_baronin_fotos_ex_1_st_2;It seems like everything in here has been rifled through. Maybe by the murderer?
spokentexts_a07_kabine_baronin_fotos_ex_1_st_3;According to the butler, the baroness caused this mess, searching for a photo or document.
spokentexts_a07_kabine_baronin_fotos_ex_2_st_1;Hmm. Mostly old photos.
spokentexts_a07_kabine_baronin_fotos_ex_2_st_2;Judging by the clothes, they're from the twenties - some of them are even older.
spokentexts_a07_kabine_baronin_fotos_ex_2_st_3;Children, houses, group photographs. Could be her family. Some faces appear more frequently.
spokentexts_a07_kabine_baronin_fotos_ex_2_st_4;Maybe Bubi and J., who the baroness mentioned in her diary, are among them?
spokentexts_a07_kabine_baronin_fotos_ex_3_st_1;Why did the murderer rifle through the photos if, as Legrand thinks, he was searching for the key?
spokentexts_a07_kabine_baronin_fotos_ex_3_st_2;Or was it really about a photo? Or does this mess actually have nothing to do with the case?
spokentexts_a07_kabine_baronin_fotos_ex_3_st_4;According to the butler, the baroness seemed to have found what she was searching for. She was so excited, she forgot about everything else.
spokentexts_a07_kabine_baronin_fotos_ex_3_st_5;What if she was searching for a photograph? One that shows the murderer?
texts_a07_kabine_baronin_gepaeck_mo_ex_1;Examine the luggage
texts_a07_kabine_baronin_gepaeck_mo_ex_2;Search the luggage
spokentexts_a07_kabine_baronin_gepaeck_ex_1_st_1;Apparently the baroness didn't have time to unpack her bags.
spokentexts_a07_kabine_baronin_gepaeck_ex_1_st_2;Or rather, didn't have time to tell her butler to unpack them for her.
spokentexts_a07_kabine_baronin_gepaeck_ex_2_st_1;Hmm. Sifting through all that would take ages.
spokentexts_a07_kabine_baronin_gepaeck_ex_2_st_2;But here - the baroness's handbag!
sequences_a07_kabine_baronin_gepaeck_ex_2#3;[Ohi lifts the bag and places it on some suitcases or the like, so he can search in a comfortable position. He opens it and takes a look inside (Idle).]
spokentexts_a07_kabine_baronin_gepaeck_ex_2_st_3;Aha!
sequences_a07_kabine_baronin_gepaeck_ex_2#5;[Ohi reaches into the handbag and takes out a small leather-bound diary and places it next to the bag. Then he goes back into the normal position.]
spokentexts_a07_kabine_baronin_gepaeck_ex_2_st_4;A small leather-bound book. 1964 is engraved on it. This must be the baroness's diary.
sequences_a07_kabine_baronin_gepaeck_ex_2#7;[From now on the handbag and the diary are activated, the luggage is idle.]
texts_a07_kabine_baronin_handtasche_mo_ex_1__2;Search the handbag
sequences_a07_kabine_baronin_handtasche_ex_1#1;[Ohi grabs the bag and pushes it open with his hands and looks inside. (Idle).]
spokentexts_a07_kabine_baronin_handtasche_ex_1_st_1;Cosmetics, a handkerchief, a spectacles case... Nothing special.
sequences_a07_kabine_baronin_handtasche_ex_1#3;[Ohi closes the bag and leaves it there. He goes back into the normal position.]
texts_a07_kabine_baronin_kissenbezug_mo_ex_1;Pillowcase with burn marks
spokentexts_a07_kabine_baronin_kissenbezug_ex_1_st_1;What a discovery! This pillow was obviously used to muffle a shot!
spokentexts_a07_kabine_baronin_kissenbezug_ex_1_st_2;Legrand, here I come!
spokentexts_a07_kabine_baronin_kissenbezug_ex_2_st_1;I'm sure that the pillow was used as a silencer. If Legrand doesn't want to hear about it, that's his problem.
texts_a07_kabine_baronin_kleiderpuppe_mo_ex_1;Examine the mannequin
spokentexts_a07_kabine_baronin_kleiderpuppe_ex_1_st_1;The mannequin surely came with the cabin. A mannequin for the baroness' clothes would have... a more generous figure.
texts_a07_kabine_baronin_lueftungsschacht_mo_ex_1__2;Examine the cover
spokentexts_a07_kabine_baronin_lueftungsschacht_ex_1_st_1;Hmm. There should be a ventilation shaft behind the hatch.
spokentexts_a07_kabine_baronin_lueftungsschacht_ex_1_st_2;Usually a good way to break in and out undetected. But we're on a ship! The ventilation shafts are very small here.
spokentexts_a07_kabine_baronin_lueftungsschacht_ex_2_st_1;I can't say why... And it seems impossible...
spokentexts_a07_kabine_baronin_lueftungsschacht_ex_2_st_2_direction;"emphasis on ""door"""
spokentexts_a07_kabine_baronin_lueftungsschacht_ex_2_st_2;...but something tells me that the murderer entered AND left the cabin through the door. The only question is how.
texts_a07_kabine_baronin_nachricht_mo_inventar_1__2;Message from the baroness
spokentexts_a07_kabine_baronin_nachricht_ex_1_st_1;The message from the desk of the baroness says:
spokentexts_a07_kabine_baronin_nachricht_ex_1_st_2_direction;reads out loud
spokentexts_a07_kabine_baronin_nachricht_ex_1_st_2;"""Inspector. Be in the saloon at 10 pm. There is a murderer on board and I will expose him! B."""
spokentexts_a07_kabine_baronin_nachricht_ex_2_st_1;I wonder what information Legrand is keeping from me.
spokentexts_a07_kabine_baronin_nachricht_ex_2_st_2;If I didn't know better, I'd say he was hiding something.
texts_a07_kabine_baronin_reiseschrank_mo_ex_1__2;Examine the portable cupboard
texts_a07_kabine_baronin_reiseschrank_mo_useden_1;Open the portable cupboard.
spokentexts_a07_kabine_baronin_reiseschrank_ex_1_st_1;The most un-portable portmanteau I've ever seen!
spokentexts_a07_kabine_baronin_reiseschrank_ex_2_st_1;A portable bar is more like it.
spokentexts_a07_kabine_baronin_reiseschrank_ex_2_st_2;Must be hard work transporting this big, heavy thing halfway around the globe.
spokentexts_a07_kabine_baronin_reiseschrank_ex_2_st_3;And the baroness was lucky that the other freight cars were only lightly damaged by the explosion.
spokentexts_a07_kabine_baronin_reiseschrank_ex_2_st_4;"Although I'm not sure you can call it ""lucky"" for an alcoholic like her to have so much booze at hand all the time."
spokentexts_a07_kabine_baronin_reiseschrank_ex_3_st_1;An impressive piece, but I don't think it will get me anywhere with the murder investigations.
sequences_a07_kabine_baronin_reiseschrank_use_1#1;[Ohi releases the clasp of the portable cupboard and opens it.]
spokentexts_a07_kabine_baronin_reiseschrank_use_1_st_1_direction;impressed whistling
spokentexts_a07_kabine_baronin_reiseschrank_use_1_st_1;*whistle*
sequences_a07_kabine_baronin_reiseschrank_use_1#3;[From now on the cupboard stands open.]
texts_a07_kabine_baronin_schrank_mo_ex_1;Search the cupboard
sequences_a07_kabine_baronin_schrank_ex_1#1;[Ohi opens the cupboard.]
spokentexts_a07_kabine_baronin_schrank_ex_1_st_1;Hmm. A tape recorder.
sequences_a07_kabine_baronin_schrank_ex_1#3;[Ohi examines one of the built in speakers.]
spokentexts_a07_kabine_baronin_schrank_ex_1_st_2;Must go with the built-in speakers.  Probably part of the cabin's furnishings.
sequences_a07_kabine_baronin_schrank_ex_1#5;[Ohi looks back to the audiotape.]
sequences_a07_kabine_baronin_schrank_ex_1#6;[Ohi leaves the cupboard open. From now on you can only click on the audiotape inside.]
texts_a07_kabine_baronin_schreibblock_mo_bertrachten_1__2;Examine the notepad
spokentexts_a07_kabine_baronin_schreibblock_ex_1_st_1;Hmm. The notepad has the ship's emblem on it.
spokentexts_a07_kabine_baronin_schreibblock_ex_1_st_2;I suppose all the first-class cabins have them.
sequences_a07_kabine_baronin_schreibblock_ex_2#1;"[Switch into the close-up scene ""notepad"".]"
texts_a07_kabine_baronin_sonnenblumenbild_mo_ex_1;Examine the painting
spokentexts_a07_kabine_baronin_sonnenblumenbild_ex_1_st_1;Sunflowers - by Van Gogh, I presume. He liked to paint that sort of thing.
spokentexts_a07_kabine_baronin_sonnenblumenbild_ex_1_st_2;It can't be an original. They cost thousands of francs.
texts_a07_kabine_baronin_tagebuch_mo_ex_1;Read the diary
texts_a07_kabine_baronin_tagebuch_mo_ex_2;Examine the diary
texts_a07_kabine_baronin_tagebuch_mo_take_1;Take the diary
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_1;Let's see...
sequences_a07_kabine_baronin_tagebuch_ex_1#2;[Ohi takes the book, opens it.]
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_2;Yes, it's a diary all right.
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_3;Difficult to read.
sequences_a07_kabine_baronin_tagebuch_ex_1#5;[Ohi skims to the end of the book.]
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_4;No entry from yesterday.
sequences_a07_kabine_baronin_tagebuch_ex_1#7;[Ohi skims backwards again.]
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_5;A brief, sober description of what she's done recently.
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_6_direction;reads out loud
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_6;Met Maurice. Arranged benefit concert for renovation of Louvre southeastern wing.
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_7_direction;reads out loud
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_7;Times photo shoot for Eye of Sphinx. B.M. poor excuse for photographer. Too fidgety.
sequences_a07_kabine_baronin_tagebuch_ex_1#11;[Ohi skims over.]
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_8;And so on.
sequences_a07_kabine_baronin_tagebuch_ex_1#13;[Ohi skims over.]
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_9;Hmm. This entry looks strange. The handwriting is... shaky. Difficult to read...
spokentexts_a07_kabine_baronin_tagebuch_ex_1_st_10;Dreamt of Bubi. Yesterday would have been his birthday. Next week -  J.'s.
sequences_a07_kabine_baronin_tagebuch_ex_1#17;[Ohi closes the book and places it on the suitcase again.]
spokentexts_a07_kabine_baronin_tagebuch_ex_2_st_1;The baroness was a very busy woman and looks like she had to cope with loss.
spokentexts_a07_kabine_baronin_tagebuch_ex_2_st_2;"She writes about ""Bubi"" and ""J."" - neither seem to be alive anymore."
spokentexts_a07_kabine_baronin_tagebuch_ex_2_st_3;Almost every family lost loved ones in the war - maybe hers as well?
spokentexts_a07_kabine_baronin_tagebuch_ex_2_st_4;That also explains her photos.
spokentexts_a07_kabine_baronin_tagebuch_ex_2_st_5;Pictures that remind her of a past in which they were still all together.
spokentexts_a07_kabine_baronin_tagebuch_take_1_st_1;I'll leave it there.
spokentexts_a07_kabine_baronin_tagebuch_take_1_st_2;I don't have time to read all of it.
texts_a07_kabine_baronin_tonbandgeraet_mo_ex_1-3;Examine the tape recorder
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_1_st_1;The tape recorder is older than the hills. But it was once very expensive.
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_1_st_2;Top of the range, and that doesn't come cheap.
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_2_st_1;Hmm. Strange.
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_2_st_2;There's only one reel...
sequences_a07_kabine_baronin_tonbandgeraet_ex_2#3;[Ohi removes the spool, looks at it (Idle).]
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_2_st_3;... and it's the wrong one.
sequences_a07_kabine_baronin_tonbandgeraet_ex_2#5;[Ohi puts the spool away (in the cupboard or the like), then looks back to the cupboard again.]
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_2_st_4;No. No sign of the original reel.
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_3_st_1;Normally there's one reel for the tape with the recording and a second reel to wind it up as it plays.
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_3_st_2;The reel that comes with the device should be on the right. But the reel was on the left.
spokentexts_a07_kabine_baronin_tonbandgeraet_ex_3_st_3;That means that someone played a recording and then didn't rewind it and just took the take-up reel instead.
texts_a07_kabine_baronin_tonbandspule_mo_ex_1;Examine the audiotape reel
texts_a07_kabine_baronin_tonbandspule_mo_inventar_1;Audiotape reel
texts_a07_kabine_baronin_tonbandspule_mo_take_1;Take the audiotape reel
spokentexts_a07_kabine_baronin_tonbandspule_ex_1_st_1;"A reel made by  ""Seibling"". I know the brand."
spokentexts_a07_kabine_baronin_tonbandspule_ex_1_st_2;Seibling's tapes can be overwritten many times without losing quality.
spokentexts_a07_kabine_baronin_tonbandspule_ex_1_st_3;They're used in offices so that executives can record messages for their secretaries on the same tape over and over again.
spokentexts_a07_kabine_baronin_tonbandspule_ex_1_st_4;But they're not good for much else. They're robust but they don't offer much in terms of sound quality.
spokentexts_a07_kabine_baronin_tonbandspule_ex_2_st_1;The Seibling-brand reel from the baroness' cabin.
spokentexts_a07_kabine_baronin_tonbandspule_ex_2_st_2;The tape that came on it and the reel that belongs to the player are both gone.
sequences_a07_kabine_baronin_tonbandspule_take_1#1;[Ohi takes the spool and pockets it.]
texts_a07_kabine_baronin_tuer_mo_leave_1;Leave the cabin
sequences_a07_kabine_baronin_tuer_leave_1#1;[Ohi leaves the cabin.]
texts_a07_kabine_baronin_tuer_schloss_mo_ex_1-3;Examine the lock and the chain
spokentexts_a07_kabine_baronin_tuer_schloss_ex_1_st_1;The doorframe was damaged when Dr. Gebhardt kicked it in.
spokentexts_a07_kabine_baronin_tuer_schloss_ex_1_st_2;The real question is: why was the door locked in the first place?
spokentexts_a07_kabine_baronin_tuer_schloss_ex_3_st_2;Assuming the murderer isn't a magician and the baroness locked the door herself before she went to bed...
spokentexts_a07_kabine_baronin_tuer_schloss_ex_3_st_3;The murderer couldn't have left the cabin through the door.
spokentexts_a07_kabine_baronin_tuer_schloss_ex_3_st_4;So the murderer must have still been in here when Dr. Gebhardt kicked the door in - which is unlikely, because someone would have seen him...
spokentexts_a07_kabine_baronin_tuer_schloss_ex_3_st_5;Or he found another way out of the cabin.
texts_a07_kabine_baronin_unter_dem_bett_mo_ex_1;Take a look under the bed
sequences_a07_kabine_baronin_unter_dem_bett_ex_1#1;[Ohi kneels down, looks under the bed.]
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_1;Something's under there!
sequences_a07_kabine_baronin_unter_dem_bett_ex_1#3;[Ohi reaches with his arms under the bed and takes out two feathers. He holds them in front of his face (Idle).]
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_2;Hmm. Down feathers. Maybe from a quilt or a pillow.
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_3_direction;slightly disappointed
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_3;Nothing special.
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_4_direction;hesitates
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_4;Although...
sequences_a07_kabine_baronin_unter_dem_bett_ex_1#9;[Ohi takes a closer look, holds the feathers close to his eyes (Idle).]
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_6;Hmm. I'll take it with me.
sequences_a07_kabine_baronin_unter_dem_bett_ex_1#12;[Ohi stands up with the feather in his hand, grabs the jacket and takes one of the paper sachets and puts the feather inside.]
sequences_a07_kabine_baronin_unter_dem_bett_ex_1#15;[Ohi takes a closer look, holds the feathers close to his eyes (Idle).]
spokentexts_a07_kabine_baronin_unter_dem_bett_ex_1_st_9;I'll put them with the others.
sequences_a07_kabine_baronin_unter_dem_bett_ex_1#18;[Ohi stands up with the feather in his hand, grabs the jacket and takes one of the paper sachets and puts the feather inside.]
texts_a07_kabine_baronin_vase_mo_ex_1-3;Examine the vase
texts_a07_kabine_baronin_vase_mo_take_1;Examine the vase
texts_a07_kabine_baronin_vase_mo_used_mit_zange_1;Use the pliers with the vase
spokentexts_a07_kabine_baronin_vase_ex_1_st_1;A big, ugly and impractical vase.
spokentexts_a07_kabine_baronin_vase_ex_1_st_2;If it had a wider opening, one could at least use it as an umbrella stand!
sequences_a07_kabine_baronin_vase_ex_2#2;[Ohi tries to look into the vase but can't see anything there.]
spokentexts_a07_kabine_baronin_vase_ex_2_st_2;Can't see anything.
sequences_a07_kabine_baronin_vase_ex_2#4;[Ohi grabs the vase, lifts it.]
spokentexts_a07_kabine_baronin_vase_ex_2_st_3;Wow! Heavier than it looks.
sequences_a07_kabine_baronin_vase_ex_2#6;[Ohi tries to turn the hole of the vase into the light to see better. Finally he turns it upside down. Some down feathers fall to the floor.]
spokentexts_a07_kabine_baronin_vase_ex_2_st_4_direction;interested, asking
spokentexts_a07_kabine_baronin_vase_ex_2_st_4;Aha!
sequences_a07_kabine_baronin_vase_ex_2#8;[Ohi puts the vase back.]
spokentexts_a07_kabine_baronin_vase_ex_3_st_1;Why were the down feathers tossed in the vase?
spokentexts_a07_kabine_baronin_vase_ex_3_st_2;Or... is there anything else in there?
spokentexts_a07_kabine_baronin_vase_take_1_st_2;There may be something else in the vase, but the neck is too narrow to reach in with my hand.
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_1;Could work...
sequences_a07_kabine_baronin_vase_used_mit_eiswuerfelzange#2;[Ohi takes tongs out of his trouser pocket, holds the vase in one hand and tries to find out the best way to go on.]
sequences_a07_kabine_baronin_vase_used_mit_eiswuerfelzange#3;[Ohi sticks the tongs into the vase, tries to catch something.]
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_2;There's something in there!
sequences_a07_kabine_baronin_vase_used_mit_eiswuerfelzange#5;[Ohi keeps on digging, finally pulls out a piece of material, he has to pull on it several times.]
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_3_direction;concentrated, frustrated
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_3;Ha!
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_4_direction;concentrated, frustrated
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_4;Right... now...
sequences_a07_kabine_baronin_vase_used_mit_eiswuerfelzange#8;[Ohi puts away the tongs, grabs the piece of material with his hands and pulls it out. He puts the vase back and holds the scorched pillow in his hand (Idle).]
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_5;Someone stuffed this in the vase...
sequences_a07_kabine_baronin_vase_used_mit_eiswuerfelzange#10;[The pillow measures only about 30x30cm and is not very thick. It was twisted. Ohi smoothes it out, holds it in front of himself. Burn marks and traces of powder can be seen.]
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_6_direction;whistling
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_6;*whistle*
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_7;Looks like it's been used to muffle a gun shot.
spokentexts_a07_kabine_baronin_vase_used_mit_eiswuerfelzange_st_8;If this isn't an important discovery, I don't know what is!
sequences_a07_kabine_baronin_vase_used_mit_eiswuerfelzange#14;[Ohi pockets the pillowcase.]
sequences_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar#0;[Ohi puts the pencil aside, rips of the paper from the pad and holds it in front of his eyes so he can read it (Idle).]
spokentexts_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar_st_2;"It says: ""Inspector, be in the saloon at 10 PM. There is a murderer on board and I will expose him! B."""
spokentexts_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar_st_3_direction;surprised breathing out, whistling
spokentexts_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar_st_3;*whistle*
spokentexts_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar_st_4;The baroness seems to have known the murderer...
spokentexts_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar_st_5;And that means that the Raven can't be the murderer. He never killed anybody!
spokentexts_a07_kabine_baronin_seq_a07_kabine_baronin_nachricht_sichtbar_st_6;Legrand probably never got the message, otherwise he'd have said something.
texts_a07_kabine_baronin_schreibblock_ausgang_mo_leave;Finish the investigation
sequences_a07_kabine_baronin_schreibblock_ausgang_leave_1#1;[With a click you return to the cabin view]
texts_a07_kabine_baronin_schreibblock_bleistift_mo_use;Use the pencil
sequences_a07_kabine_baronin_schreibblock_bleistift_use_1#1;[With a click on the pencil, Ohi's hand (big) arrives in the picture and takes it. You can now move the hand and the pencil over the paper and visualise the text.]
texts_a07_kabine_baronin_schreibblock_papier_mo_ex_1;Examine the notepad
spokentexts_a07_kabine_baronin_schreibblock_papier_ex_1_st_1;I'm pretty sure that there was something written on the notepad!
spokentexts_a07_kabine_baronin_schreibblock_papier_ex_1_st_2;There's an imprint on the paper and I can make out letters...
spokentexts_a07_kabine_baronin_schreibblock_papier_ex_2_st_1_direction;schaut genug hin
spokentexts_a07_kabine_baronin_schreibblock_papier_ex_2_st_1;Hmm. No. I can't decipher the imprints.
sequences_a07_kabine_baronin_schreibblock_papier_used_mit_bleistift#2;"[Minigame ""notepad"" starts]"
spokentexts__seq_minigame_notizblock_lose_st_1;No. I still can't read the message.
spokentexts__seq_minigame_notizblock_win_st_1;That should do it.
texts_a07_kabine_ermittler_chemikalien_mo_ex_1__2;Examine the chemicals
spokentexts_a07_kabine_ermittler_chemikalien_ex_1_st_1;Good lord.
spokentexts_a07_kabine_ermittler_chemikalien_ex_1_st_3;Which of these chemicals are for analyzing blood?
