characters_araber;Araber
sequences_a03_salonwagen_seq_a03_salonwagen_junge_soll_warten#5;[Ohi leaves the tablecloth opened, so that the boy can see something. Then he gets up himself again.]
sequences_a03_salonwagen_seq_a03_salonwagen_oehi_kommt_rein#0;[Ohi comes from the direction of the transition in the lounge wagon. He knocks off his clothes, looks around.]
spokentexts_a03_salonwagen_seq_a03_salonwagen_oehi_kommt_rein_st_1_direction;slightly annoyed
spokentexts_a03_salonwagen_seq_a03_salonwagen_oehi_kommt_rein_st_1;Matt?! Where are you?
sequences_a03_salonwagen_seq_a03_salonwagen_oehi_kommt_rein#2;[Short pause, no reaction.]
spokentexts_a03_salonwagen_seq_a03_salonwagen_oehi_kommt_rein_st_2_direction;angry growl
spokentexts_a03_salonwagen_seq_a03_salonwagen_oehi_kommt_rein_st_2;Rghmm.
sequences_junge_seq_a03_salonwagen_geschichte_des_jungen_ende#0;[Ohi and the boy still sitting on the floor next to the table and talk to each other.]
spokentexts_junge_seq_a03_salonwagen_geschichte_des_jungen_ende_st_1;And then?
spokentexts_junge_seq_a03_salonwagen_geschichte_des_jungen_ende_st_2;When the guy was gone, I got up and banged on the window. I wanted to get out of there!
spokentexts_junge_seq_a03_salonwagen_geschichte_des_jungen_ende_st_3;But then I thought, what if the guy can hear me from the next car? So I got scared and hid again.
spokentexts_junge_seq_a03_salonwagen_geschichte_des_jungen_ende_st_4;You did well.
texts_a03_tender_axt_mo_use;Use the axe
spokentexts_a03_tender_axt_ex_1_st_1;The axe works perfectly as a wedge. But it might be useful out here as well.
sequences_a03_tender_axt_use_1#1;[By clicking the Axe is attached to the cursor and can be used.]
texts_a03_tender_kopplung_mo_ex_1-3;Examine the coupling
texts_a03_tender_kopplung_mo_use_1__2;Turn the lever
texts_a03_tender_kopplung_mo_used_mit_axt_1;Release the lever with the help of the axe
texts_a03_tender_kopplung_mo_used_mit_axt_2;Strike the coupling with the axe
sequences_a03_tender_kopplung_ex_1#1;[Ohi raises his head, looking toward the coupling.]
spokentexts_a03_tender_kopplung_ex_1_st_1_direction;against the wind
spokentexts_a03_tender_kopplung_ex_1_st_1;Aah the coupling. It looks just like the one on the freight car.
spokentexts_a03_tender_kopplung_ex_1_st_2_direction;against the wind
spokentexts_a03_tender_kopplung_ex_1_st_2;That means that first I have to turn that thing there, that keeps it under tension.
sequences_a03_tender_kopplung_ex_1#4;[Ohi goes back to idle.]
spokentexts_a03_tender_kopplung_ex_2_st_1_direction;against the wind
spokentexts_a03_tender_kopplung_ex_2_st_1;The coupling won't release because it's under too much tension!
spokentexts_a03_tender_kopplung_ex_3_st_1_direction;against the wind
spokentexts_a03_tender_kopplung_ex_3_st_1;The engine is pulling the cars and its full force is acting on the coupling.
spokentexts_a03_tender_kopplung_ex_3_st_2_direction;against the wind
spokentexts_a03_tender_kopplung_ex_3_st_2;It's just a hook, but it won't budge like that.
sequences_a03_tender_kopplung_use_1#1;[Ohi raises his head, looking toward the coupling. Then he crawls even a little further, so that he lies with his belly on the edge of the platform. He akes himself as long as he can.]
sequences_a03_tender_kopplung_use_1#3;[Ohis fingertips can reach him, but he can not grab him.]
spokentexts_a03_tender_kopplung_use_1_st_1_direction;Effort, can grab something not quite
spokentexts_a03_tender_kopplung_use_1_st_1;Hrrgnn!
spokentexts_a03_tender_kopplung_use_1_st_2_direction;against the wind
spokentexts_a03_tender_kopplung_use_1_st_2;It's not working!
sequences_a03_tender_kopplung_use_1#7;[Ohi pushes back, looking with uplifted head towards coupling.]
spokentexts_a03_tender_kopplung_use_1_st_3_direction;against the wind
spokentexts_a03_tender_kopplung_use_1_st_3;Even if I could reach the lever with my hands, I wouldn't have the strength to move it!
sequences_a03_tender_kopplung_use_1#9;[Ohi goes back to idle.]
sequences_a03_tender_kopplung_use_2#1;[Ohi raises his head, looking toward the coupling.]
spokentexts_a03_tender_kopplung_use_2_st_1_direction;against the wind
spokentexts_a03_tender_kopplung_use_2_st_1;Not a chance.
sequences_a03_tender_kopplung_use_2#4;[Ohi goes back to idle.]
sequences_a03_tender_kopplung_used_mit_axt_1#1;[Ohi raises his head, looking toward the coupling. Then he pulls out the Axe and stretched it towards the stick. He can hold it with one hand is, therefore, not very accurate, fast or powerful.]
sequences_a03_tender_kopplung_used_mit_axt_1#3;[Ohi strikes once with the ax against the stick, then another time. The stick comes off, turns a bit.]
sequences_a03_tender_kopplung_used_mit_axt_1#5;[Ohi slips with the ax in his hand a bit to the front. Hooked it behind the stick and with big effort, he turns it a further half turn.]
spokentexts_a03_tender_kopplung_used_mit_axt_1_st_1_direction;effort
spokentexts_a03_tender_kopplung_used_mit_axt_1_st_1;Hrrrgnn!
sequences_a03_tender_kopplung_used_mit_axt_1#7;[Closeup on Ohi as sweating, dirty and tampered with contorted with exertion face with an ax.]
sequences_a03_tender_kopplung_used_mit_axt_1#8;[Ohi turns with the ax a bit more on the stick. Always hitting once, then again and hooked upward.]
sequences_a03_tender_kopplung_used_mit_axt_1#9;[Cut to a long shot.]
sequences_a03_tender_kopplung_used_mit_axt_1#10;[With a final stroke from Ohi, the coupling is loose enough. With his last strength took Ohi back the ax and puts it next to him.]
spokentexts_a03_tender_kopplung_used_mit_axt_1_st_2_direction;against the wind, from exhaustion out of breath
spokentexts_a03_tender_kopplung_used_mit_axt_1_st_2;Hhh-hhh. That should do the trick.
sequences_a03_tender_kopplung_used_mit_axt_1#12;[Ohi goes back to idle.]
sequences_a03_tender_kopplung_used_mit_axt_2#6;[Cut back on Ohi.]
sequences_a03_tender_kopplung_used_mit_axt_2#7;[He throws the ax (from the train), the pulls his arms up and cheers.]
spokentexts_a03_tender_kopplung_used_mit_axt_2_st_3_direction;Triumph, cheers
spokentexts_a03_tender_kopplung_used_mit_axt_2_st_3;Yaho-ho-ho-ho!
spokentexts_a03_tender_kopplung_used_mit_axt_2_st_4_direction;strong cough
spokentexts_a03_tender_kopplung_used_mit_axt_2_st_4;*cough cough*!
sequences_a03_tender_kopplung_used_mit_axt_2#10;[Ohi exaggerated and took the smok. He pulls back the towel over his head, letting themselves fall backward and presses down on his back with his legs lying through the door towerds the Big-Wagon.]
sequences_a03_tender_kopplung_used_mit_axt_2a#1;[Ohi raises his head, looking toward the coupling. Then he gets the ax. He puts them in front of him, to gathers some power again.]
sequences_a03_tender_kopplung_used_mit_axt_2a#2;[Ohi raises the ax and strikes with one hand as hard as he can against the coupling. Again. Nothing happens. He puts the ax beside. Then he grabs it with both hands and trys again.]
spokentexts_a03_tender_kopplung_used_mit_axt_2_st_2_direction;effort
spokentexts_a03_tender_kopplung_used_mit_axt_2_st_2;Ahhhggh!
sequences_a03_tender_kopplung_used_mit_axt_2a#4;[Minigame start ax]
texts_a03_tender_seitenwand_mo_ex_1;Examine the side panel
sequences_a03_tender_seitenwand_ex_1#1;[Ohi raises his head, looking towards the side wall.]
spokentexts_a03_tender_seitenwand_ex_1_st_1_direction;against the wind
spokentexts_a03_tender_seitenwand_ex_1_st_1;Even here in the lee of the tender, I won't last long.
spokentexts_a03_tender_seitenwand_ex_1_st_2_direction;against the wind
spokentexts_a03_tender_seitenwand_ex_1_st_2;There's no way through on the sides. I can't reach the engine.
sequences_a03_tender_seitenwand_ex_1#4;[Ohi goes back to idle.]
texts_a03_tender_tuer_zum_grossraumwagen_mo_leave_1;Crawl back
sequences_a03_tender_tuer_zum_grossraumwagen_leave_1#1;[Ohi presses off with his hands, moving so slightly to the rear. Cut into the Big- Wagon.]
spokentexts__seq_minigame_axt_gewonnen_st_1;Great!
sequences__seq_minigame_axt_gewonnen#1;[stop minigame with further decoupling sequence used with ax 2]
sequences__seq_minigame_axt_verloren#0;[Ohi coughs and gives up. He drops the ax and is back in the starting position.]
sequences_a03_tender_seq_a03_tender_betreten_erstmalig#0;[Ohi comes with a towel over his head and shoulders come crawling through the door. He lifts the towel with one hand briefly to orient itself. Then he slips a little further, so that he can see the link. In one hand he has the ax he has beside / behind him. Ohi now lies at the edge of the platform and holds the head relatively low in order to protect himselve from the ashes (idle).]
sequences_a03_tender_seq_a03_tender_betreten_erstmalig#1;[Ab dem zweiten Mal liegt er sofort in dieser Idle-Position.]
sequences_tender_seq_tender_betreten_normal#0;[Ohi lies on his stomach on the tender]
texts_a03_uebergang_boden_mo_ex_1__2;Examine the ground
spokentexts_a03_uebergang_boden_ex_1_st_1;Jumping off is not an option. We're going much too fast!
spokentexts_a03_uebergang_boden_ex_2_st_1;Despite all the tunnels and bridges, the rail lines in the Alps really go up and down a lot.
spokentexts_a03_uebergang_boden_ex_2_st_2;If we're lucky, we'll hit an uphill slope and slow down. At the moment, though, it's all downhill.
texts_a03_uebergang_tuer_zum_salonwagen_mo_leave_1;Enter the saloon car
sequences_a03_uebergang_tuer_zum_salonwagen_leave_1#1;[Ohi enters the saloon wagon.]
sequences_a03_brennender_zug_seq_a03_brennender_zug_start_des_abschnitts#0;[You see the train from high up as he bangs through a valley. The locomotive and tender are in flames, thick smoke clouds pass by on the train. Cut the the lounge wagon.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#1;[In the foreground, Ohi is just leaving the train through the rear entrance (direction transition). A short pause. Then the boy enter the wagon through the front entrance.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#2;[cut closer to the boy.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#3;[He looks behind him, if no one has noticed that he has moved away from the group in the tunnel. With a few quick steps, he is at the place of his mother. He moved a hand to his face, as if he want to wipe dust away. He coughs again quietly. There is a lot of dust in the air.]
spokentexts_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen_st_1_direction;silent cough
spokentexts_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen_st_1;Cough-cough.
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#5;[The boy discovers his mother's purse and is no longer distracted by the dust. He reaches for the purse. Suddenly a slight cough coming from the direction of transition and you can hear how someone climbs down the ladder.]
spokentexts_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen_st_2_direction;silent, muffled cough
spokentexts_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen_st_2;Cough-cough.
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#7;[Short Cut to the back door, where the sounds came from. Then a short cut on the reaction of the boy (he got scared). Cut back to the normal view.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#8;[The boy looks around, startled, climb under the table cloth.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#9;[Closeup on the lower edge of the tablecloth. The boy looks cautiously out from underneath. Then cut to the transition. We see what he sees.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#10;[A dark, dust-covered figure is coming into the Wagon. Not really visible, it is virtually only a silhouette. Very scary. The figure moves slowly, looking around cautiously.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#11;[Cut to the boy, who anxiously pulls back further and no longer wants to watch.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#12;[The boy holds a hand in front of his nose and mouth, he wants not to make noise in any case.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#13;[Then cut on the gap under the tablecloth. You see again what the boy sees.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#14;[Steps. They're getting closer. Under the edge of the tablecloth, you see how shoes come into the picture. They slowly walk past the boy.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#15;[Cut to the frightened boy.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#16;[He can not contain himself, he gives a suppressed coughs / sneezes from himself.]
spokentexts_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen_st_3_direction;suppressed cough / sneeze into hand
spokentexts_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen_st_3;Achoo!
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#18;[cut to the feets.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#19;[The feets stands still. The stranger seems to listen for a moment. Then the feet slowly rotates in the direction of the table.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#20;[Cut to the boy]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#21;[The boy is terrified, pressed both hands over his mouth and nose and stares at his feet. ]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#22;[cut to the feets.]
sequences_a03_salonwagen_erinnerung_seq_a03_salonwagen_erinnerung_geschichte_des_jungen#23;[The man was surprised by the approach of the train. He stumbles slightly, losing an envelope that lands on the floor. Without realizing it, he is walking quickly away towards Big Wagon.]
texts_junge_mo_ex_1;Look at Matt
texts_junge_mo_talk_mit_1-2;Calm Matt down
texts_03_junge_top_a03_junge_tisch_mann_tseq_title;What man?
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_1;What man?
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_2;"What about this ""man""?"
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_3;There was a man. He was coughing.
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_4;One of the passengers?
sequences_03_junge_top_a03_junge_tisch_mann_tseq#6;[The boy shakes his head.]
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_5_direction;whispers
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_5;I think he came down from the roof.
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_6_direction;whistles
spokentexts_03_junge_top_a03_junge_tisch_mann_tseq_st_6;*whistles*
texts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_title;What's he doing on the train?
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_1;What are you doing on the train anyway? Why didn't you wait in the tunnel with the other passengers?
sequences_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq#3;[The boy let his head down.]
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_2_direction;embarrassed, guilty
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_2;I... I wanted to get my pistol.
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_3_direction;irritated
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_3;Your pistol?
sequences_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq#6;[Boy stops talikng, looks at Ohi (idle).]
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_4;If there are so many cops and thieves and explosions and everything - then I need a pistol, too!
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_5_direction;frustrated
spokentexts_03_junge_top_a03_junge_tisch_was_tut_er_hier_tseq_st_5;Makes sense.
texts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_title;A man you recognized?
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_1;Did you recognize the man? Have you met him before?
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_2;I don't think so...
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_3;Would you recognize him if you saw him again?
sequences_03_junge_top_a03_junge_wand_mann_erkannt_tseq#3;[The boy shakes his head.]
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_4;No. It was very dark and I was hiding.
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_5;Was he a tall man? Or a short man?
sequences_03_junge_top_a03_junge_wand_mann_erkannt_tseq#6;[The boy shrugs his shoulders.]
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_6;Just a man.
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_7_direction;thoughtful
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_7;I think he was a bad man.
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_8;Why do you think that?
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_9;He was sneaking around, even though everybody else was outside in the tunnel.
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_10_direction;jokingly
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_10;Maybe he just wanted to get his wooden pistol?
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_11_direction;amused and slightly annoyed at the same time
spokentexts_03_junge_top_a03_junge_wand_mann_erkannt_tseq_st_11;Aw man!
sequences_03_junge_top_a03_junge_wand_mann_erkannt_tseq#13;[The boy pushes / Ohi presses gently on the shoulder, so that it staggers briefly.]
texts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_title;Really a man?
spokentexts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_st_1;Are you sure it was a man?
spokentexts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_st_2;Very sure! What else could he be?
spokentexts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_st_3;A woman?
spokentexts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_st_4;Pff! No. Girls can't be thieves. Girls are always honest.
spokentexts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_st_5_direction;laughing
spokentexts_03_junge_top_a03_junge_wand_war_es_ein_mann_tseq_st_5;If only you knew...
texts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_title;Envelope
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_1;And... the envelope that the stranger lost? What about it?
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_2;The envelope that the man lost. Where is it?
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#4;[The boy grabs into his pocket, pulls out a crumpled envelope and shows it Ohi.]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_3;I thought it might be important.
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#6;[Ohi takes the envelope, turning him briefly thoughtful in his fingers.]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_4;I think we should have a look.
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#8;[The boy is happy, is excited and changes its position slightly, so that he can see better (idle). Ohi opens the letter, looks into (idle).]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_5;Hmm. Some cash.
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#10;[Ohi takes out the passport, opens it.]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_6;An Italian passport. Blank, Very interesting.
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#12;[Ohi grabs back the passport, gets out the ticket and keep it in front of him (idle).]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_7;And here... a ticket for...
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_8_direction;trying to decipher it, beeing interrupted
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_8;For...
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_9_direction;interrupts
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_9;For the cruise!
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#16;[Ohi looks surprised at him (idle).]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_10_direction;irritated
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_10;What?
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_11;The tickets we have for the big ship from Venice to Cairo look exactly the same!
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#19;[Ohi looks back.]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_12_direction;thoughtful
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_12;Interesting...
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#21;[After a short pause he put the ticket back in the envelope. But he don't put the Envelope back into his packet (idle).]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_13;May I keep it?
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_14;What do you want to do with it?
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#24;[Ohi Is smiling and puts in the envelope.]
spokentexts_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq_st_15;Take a vacation.
sequences_03_junge_top_a03_junge_wand_wo_ist_briefumschlag_tseq#26;[END OF SECTION.]
