characters_araber;Araber
spokentexts_a02_salonwagen_bonbonschale_ex_2_st_1;The last of the candy has vanished. Measured against the exploding freight car, I think the railway will overlook the loss.
spokentexts_a02_salonwagen_bonbonschale_ex_3_st_1;I filled the bowl about a third of the way with rum.
spokentexts_a02_salonwagen_bonbonschale_ex_3_st_2_direction;sniffs
spokentexts_a02_salonwagen_bonbonschale_ex_3_st_2;*sniff*
spokentexts_a02_salonwagen_bonbonschale_ex_3_st_3;Whew! Strong stuff.
spokentexts_a02_salonwagen_bonbonschale_ex_4_st_1;The flame is hot, but it's no use as a light source.
spokentexts_a02_salonwagen_bonbonschale_ex_4_st_2;I have to come up with something else.
spokentexts_a02_salonwagen_bonbonschale_used_mit_fackel_1_st_1;I doubt that it will work...
sequences_a02_salonwagen_bonbonschale_used_mit_fackel_1#2;[Ohi keeps the tip of the torch to the flame.]
spokentexts_a02_salonwagen_bonbonschale_used_mit_fackel_1_st_2;The curtain fabric doesn't burn easily.
sequences_a02_salonwagen_bonbonschale_used_mit_fackel_1#4;[Ohi takes the torch out again. And builds off the cloth from the chair leg.]
spokentexts_a02_salonwagen_bonbonschale_used_mit_fackel_2_st_1;The alcohol on the curtain burns just as darkly as in the bowl. It's no help.
sequences_a02_salonwagen_bonbonschale_used_mit_fackel_2#4;[Ohi takes the torch back out and moved it back and forth. The dark flame goes out and he removed the cloth from the leg of the chair.]
sequences_a02_salonwagen_bonbonschale_used_mit_fackel_3#1;[Ohi holds the torch to the flame. A large, bright flame develops and envelops the torch.]
spokentexts_a02_salonwagen_bonbonschale_used_mit_fackel_3_st_1;I'm the god of fire!
sequences_a02_salonwagen_bonbonschale_used_mit_fackel_3#3;[From now on, Ohi has a burning torch in his hand, which, with enough light.]
sequences_a02_salonwagen_bonbonschale_used_mit_rum#1;[Ohi takes the bottle, pours about a glass of rum in the bowl and puts the bottle back.]
sequences_a02_salonwagen_bonbonschale_used_mit_streichhoelzer#3;[Ohi pulls out a book of matches and lit one.]
sequences_a02_salonwagen_bonbonschale_used_mit_streichhoelzer#4;[Ohi holds the match over the bowl. Immediately the rum ignites like lighters.]
sequences_a02_salonwagen_bonbonschale_used_mit_streichhoelzer#5;[Ohi blows out the match and throws it next to the bowl on the counter.]
spokentexts_a02_salonwagen_bonbonschale_used_mit_streichhoelzer_st_1;Hmm... Just as I expected. The alcohol burns with an almost invisible flame.
spokentexts_a02_salonwagen_bonbonschale_used_mit_stuhlbein_01__st_1;It's taking too long! Time is running out!
spokentexts_a02_salonwagen_bonbonschale_used_mit_vorhang_1_st_1;The flame is certainly bigger and hotter than a match, but even so, the curtain would probably just smolder.
spokentexts_a02_salonwagen_bonbonschale_used_mit_vorhang_2_st_1;The alcohol on the curtains would burn just as dimly as in the bowl. It's no good.
spokentexts_a02_salonwagen_bonbonschale_used_mit_vorhang_3_st_1;The temperature at the tip of the flames from the alcohol should be high enough to set fire to the oil and grease on the curtain - and thus the curtain as well.
spokentexts_a02_salonwagen_bonbonschale_used_mit_vorhang_3_st_2;But if it works, I'd better not be holding it in my bare hands!
texts_a02_salonwagen_fackel_mo_ex_1-3;Torch
texts_a02_salonwagen_fackel_mo_inv_brennende;Burning torch
texts_a02_salonwagen_fackel_mo_steichhoelzer_1__2;Light the torch
texts_a02_salonwagen_fackel_mo_used_mit_rum_1-2;Pour alcohol on the torch
texts_a02_salonwagen_fackel_mo_inv_mit_oel;Torch daubed with oil
texts_a02_salonwagen_fackel_mo_inv_mit_rum;Rum-soaked torch
texts_a02_salonwagen_fackel_mo_inventory_01;Torch
texts_a02_salonwagen_fackel_mo_inventory_02;Burning torch
spokentexts_a02_salonwagen_fackel_ex_1_st_1;This is the first torch I ever made. Not too bad, if I do say so myself!
spokentexts_a02_salonwagen_fackel_ex_2_st_1;The curtain is wrapped around the wood and doused in alcohol. I should be able to light the torch whenever I want.
spokentexts_a02_salonwagen_fackel_ex_3_st_1;The torch provides enough light to work on the coupling. I need to hurry, though. I can feel the air growing thin.
spokentexts_a02_salonwagen_fackel_ex_4_st_1;The greasy cloth is wrapped tightly around the chair leg. That looks promising!
sequences_a02_salonwagen_fackel_used_mit_rum_1#1;[Ohi goes to the bar, drops the torch. Then he takes the bottle of rum, turns it and pours rum on the torch. He turns and pours forth. Then he turns to the bottle, and la it away and take the torch again in his hand.]
spokentexts_a02_salonwagen_vorhang_used_mit_rum_1_st_1;That should do it.
spokentexts_a02_salonwagen_fackel_used_mit_rum_2_st_1;The material won't be able to soak up any more alcohol.
spokentexts_a02_salonwagen_fackel_used_mit_rum_3_st_1;It's pointless. The alcohol burns too dimly. I need a brighter flame.
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl#1;[Ohi clamped the torch under one arm. Then he gets out one match and lit it. He takes the torch in one hand, the match into the other and keeps it under the cloth.]
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl#2;[Now the cloth begins to burn, but only with a very dark, blue flame. Ohi takes the matches again.]
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl_st_1_direction;enttäuscht
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl_st_1;Hmm. The alcohol burns with a dim blue flame it doesn't shed enough light and will probably burn out in a few seconds.
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl#4;[Ohi moves the torch back and forth a few times and the torch goes out]
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl_st_2;Won't solve my lack of light. I'll have to try something else.
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_2_vorhang_mit_alkohl#6;[Ohi solves the cloth from the chair leg]
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_4_st_1;Oil and grease burn bright and hot... But they also require a hot flame to combust. A normal match won't do the trick.
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel#1;[Ohi clamped the torch under one arm. Then he gets out one match and lit it. He takes the torch in one hand, the match into the other and keeps it under the cloth.]
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel#2;[Ohi waits and briefly looks.]
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel_st_1;Hmm. It's smoking and the curtain's turning black, but it's not actually catching fire.
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel#4;[Ohi put the matches away again, and lays the torch back on the counter.]
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel_st_2;I don't know what kind of material this is made of. Something that's not easy to set alight, at any rate.
spokentexts_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel_st_3;I'll have to try something else.
sequences_a02_salonwagen_fackel_used_mit_streichhoelzer_vorhang_ohne_alk_und_oel#7;[Öhi removed the curtain from the chair and put it back]
texts_a02_salonwagen_fenster_mo_use_1;Smash the window with the extinguisher
spokentexts_a02_salonwagen_fenster_use_mit_feuerloescher_1_st_1;Why should I? The air outside is hardly better than the air in here.
spokentexts_a02_salonwagen_fenster_use_mit_feuerloescher_1_st_2;In fact, the tunnel is filling with smoke.
texts_a02_salonwagen_feuerloescher_mo_ex_1;Examine the extinguisher
texts_a02_salonwagen_feuerloescher_mo_use_1__2;Use the extinguisher
spokentexts_a02_salonwagen_feuerloescher_ex_1_st_1;I noticed the extinguisher earlier. Doesn't match the decor.
spokentexts_a02_salonwagen_feuerloescher_ex_1_st_2;I suppose that the railway had to comply with safety regulations at the cost of aesthetics.
spokentexts_a02_salonwagen_feuerloescher_use_1_st_1;It'd be useless against the fire out there and it's too cumbersome to carry around.
spokentexts_a02_salonwagen_feuerloescher_use_1_st_2;At best I can use it here.
sequences_a02_salonwagen_feuerloescher_use_1#3;"[The fire extinguisher sticks to the cursor. There are several ""Use with"" spots nearby. If you click on one of the spot, the corresponding sequence is (as if you had used the fire extinguisher from the inventory). If you click somewhere else, it will be removed from the cursor.]"
spokentexts_a02_salonwagen_feuerloescher_use_2_st_1;It must be good for something!
sequences_a02_salonwagen_feuerloescher_use_2#2;"[The fire extinguisher sticks to the cursor. There are several ""Use with"" spots nearby. If you click on one of the spot, the corresponding sequence is (as if you had used the fire extinguisher from the inventory). If you click somewhere else, it will be removed from the cursor.]"
texts_a02_salonwagen_hinterer_eingang_mo_ex_1;Look out
texts_a02_salonwagen_hinterer_eingang_mo_leave_1__2;Look out the window
sequences_a02_salonwagen_hinterer_eingang_ex_1#1;[Ohi goes to the window, looked out and holds on (idle).]
spokentexts_a02_salonwagen_hinterer_eingang_ex_1_st_2;My god. What a fire!
spokentexts_a02_salonwagen_hinterer_eingang_ex_1_st_3;I hope Constable Oliver can at least reach the engine.
sequences_a02_salonwagen_hinterer_eingang_ex_1#5;[Ohi leaves the door off again, stands up to normal.]
sequences_a02_salonwagen_hinterer_eingang_leave_1#1;[Ohi goes to the window, looked out and holds on (idle).]
spokentexts_a02_salonwagen_hinterer_eingang_leave_1_st_1;The other passengers escaped from the train. I can see their silhouettes in the light of the fire.
spokentexts_a02_salonwagen_hinterer_eingang_leave_1_st_3;If I don't hurry up and uncouple the freight car, they'll suffocate!
sequences_a02_salonwagen_hinterer_eingang_leave_1#5;[Ohi goes to the window, looked out and holds on (idle).]
spokentexts_a02_salonwagen_hinterer_eingang_leave_2_st_1;I'll join the others. Hopefully Constable Oliver has found the engineer.
sequences_a02_salonwagen_hinterer_eingang_leave_2#2;[Ohi climbs into the wagon.]
sequences_a02_salonwagen_hinterer_eingang_leave_2#3;"[Continue with the scene ""tunnel - Stowaway"".]"
texts_a02_salonwagen_rum_mo_ex_1;Examine the bottle of high-proof rum
texts_a02_salonwagen_rum_mo_use_1;Use the high-proof rum with...
texts_a02_salonwagen_rum_mo_used_mit_streichhoelzer;Light the rum on fire
spokentexts_a02_salonwagen_rum_ex_1_st_1;Rum from Austria-believe it or not, it's 80% alcohol by volume! There's no way anyone would drink it straight.
sequences_a02_salonwagen_rum_use_1#1;[The Rum is attached to the cursor and can now be used.]
spokentexts_a02_salonwagen_rum_used_mit_streichhoelzer_1_st_1;I expect the rum will burn like methanol, but I'd better not test that theory in the bottle.
texts_a02_salonwagen_streichhoelzer_mo_ex_2;Matches
texts_a02_salonwagen_streichhoelzer_mo_inventar_1__3-5;Light a match
texts_a02_salonwagen_streichhoelzer_mo_inventar_2;Light the torch
spokentexts_a02_salonwagen_streichhoelzer_ex_1_st_1;Some matches and half of the book to get the flame going.
spokentexts_a02_salonwagen_streichhoelzer_ex_2_st_1;"""Sterntaler Matches"". Probably German. I'll give them back to Dr. Gebhardt as soon as we get out of here."
sequences_a02_salonwagen_streichhoelzer_use_1#1;[Ohi takes out a match, lights it and keeps it to himself.]
sequences_a02_salonwagen_streichhoelzer_use_2#1;"[Acts as a ""used with torch"", see below.]"
sequences_a02_salonwagen_streichhoelzer_use_3#1;[Ohi takes out a match, lights it and keeps it to himself. It immediately begins to flicker and go out.]
spokentexts_a02_salonwagen_streichhoelzer_use_3_st_2;The latter would be quite welcome. It would buy us some more time.
sequences_a02_salonwagen_streichhoelzer_use_4#1;[Ohi takes out a match, lights it and keeps it to himself. It immediately begins to flicker and go out.]
spokentexts_a02_salonwagen_streichhoelzer_use_5_st_1;It'd be blown out right away. I'd better save the matches.
spokentexts_a02_salonwagen_streichhoelzer_use_6_st_1;One burning match should do.
spokentexts_a02_salonwagen_streichhoelzer_use_7_st_1;I shouldn't be wasteful. One burning match should be enough.
sequences_a02_salonwagen_streichhoelzer_use_8_uebergang#1;hi lights a match, and it goes directly out.]
spokentexts_a02_salonwagen_streichhoelzer_use_8_uebergang_st_1_direction;unhappy
spokentexts_a02_salonwagen_streichhoelzer_use_8_uebergang_st_1;Hmm.
texts_a02_salonwagen_streichholz_mo_ex_1;Burning match
spokentexts_a02_salonwagen_streichholz_ex_1_st_1;A burning match.
texts_a02_salonwagen_stuhl_mo_ex_1a__1b;Look at the chair
texts_a02_salonwagen_stuhl_mo_used_mit_feuerloescher;Break a leg off the chair with the fire extinguisher
spokentexts_a02_salonwagen_stuhl_ex_1a_st_1;The chair either fell over thanks to the sudden stop or an escaping passenger knocked it over.
spokentexts_a02_salonwagen_stuhl_ex_1a_st_2;Wanting to get off the train as quickly as possible after a sudden stop and a massive tremor. That's understandable.
spokentexts_a02_salonwagen_stuhl_ex_1b_st_1;It's not bothering me. I'll leave it there.
sequences_a02_salonwagen_stuhl_used_mit_feuerloescher#1;[Ohi erases the match, throws it away.]
sequences_a02_salonwagen_stuhl_used_mit_feuerloescher#2;[Ohi takes the fire extinguisher and hits to one of the chair legs. At the first hit it crooked, in the second it is released completely from the chair. Ohi lays the fire extinguisher aside.]
spokentexts_a02_salonwagen_stuhl_used_mit_feuerloescher_st_1_direction;effort
spokentexts_a02_salonwagen_stuhl_used_mit_feuerloescher_st_1;Huagh! Ehh!
texts_a02_salonwagen_stuhlbein_mo_bar;Use the chair leg with...
texts_a02_salonwagen_stuhlbein_mo_inventar;Chair leg
texts_a02_salonwagen_stuhlbein_mo_take_1;Take the chair leg
texts_a02_salonwagen_stuhlbein_mo_used_mit_streichhoelzer_1;Set the chair leg on fire
spokentexts_a02_salonwagen_stuhlbein_ex_1_st_1;I broke the leg off of this beautiful chair. Knowing the Swiss Federal Railways, they'll try to bill me for it.
sequences_a02_salonwagen_stuhlbein_take_1#1;[Ohi takes the chair leg and carries it to the bar and places it there. ]
spokentexts_a02_salonwagen_stuhlbein_take_1_st_1;All right... Let's go!
spokentexts_a02_salonwagen_stuhlbein_used_mit_streichhoelzer_1_st_1;I'll never set fire to the chair leg using matches. I need a better plan.
spokentexts_a02_salonwagen_stuhlbein_used_mit_vorhang_2_st_1;That doesn't make any sense.
texts_a02_salonwagen_tuer_zum_grossraumwagon_mo_leave_1a__1b;Go into the next car 
spokentexts_a02_salonwagen_tuer_zum_grossraumwagon_leave_1a_st_1;I should concentrate on uncoupling the freight car. I'm positive that Legrand has everything else under control.
spokentexts_a02_salonwagen_tuer_zum_grossraumwagon_leave_1b_st_1;My job is back at the freight car.
spokentexts_a02_salonwagen_tuer_zum_grossraumwagon_leave_1b_st_2;The lives of the people out there depend on how quickly I work!
texts_a02_salonwagen_tuer_zum_uebergang_mo_leave_1;Go outside
sequences_a02_salonwagen_tuer_zum_uebergang_leave_1#1;[Ohi walks through the door in the direction of the transition.]
texts_a02_salonwagen_vorderer_eingang_mo_ex_1;Look out
texts_a02_salonwagen_vorderer_eingang_mo_leave_1__2;Look out the window
texts_a02_salonwagen_vorderer_eingang_mo_use_1;Smash the window with the fire extinguisher
spokentexts_a02_salonwagen_vorderer_eingang_use_mit_feuerloescher_1_st_1;Why should I? The air outside is hardly better than the air in here.
spokentexts_a02_salonwagen_vorderer_eingang_use_mit_feuerloescher_1_st_2;In fact, the tunnel is filling with smoke.
sequences_a02_salonwagen_vorderer_eingang_ex_1#1;[Ohi goes to the window, holds on and looks out (idle).]
spokentexts_a02_salonwagen_vorderer_eingang_ex_1_st_1;I don't see Legrand or the constable, but I can make out the silhouettes of some of the passengers. They seem to be unscathed.
spokentexts_a02_salonwagen_vorderer_eingang_ex_1_st_2;All the same, the fire is getting bigger and I don't have much time.
sequences_a02_salonwagen_vorderer_eingang_ex_1#4;[Ohi leaves the window again, back to normal position.]
sequences_a02_salonwagen_vorderer_eingang_leave_1#1;[Ohi goes to the window, holds on and looks out (idle).]
spokentexts_a02_salonwagen_vorderer_eingang_leave_1_st_1;The fire is sucking the oxygen out of the tunnel and filling it with poisonous carbon monoxide.
spokentexts_a02_salonwagen_vorderer_eingang_leave_1_st_2;Here in the Alps there have been dozens of catastrophes in tunnels that ended with death by asphyxiation. But not on my watch!
sequences_a02_salonwagen_vorderer_eingang_leave_1#4;[Ohi leaves the window again, back to normal position.]
spokentexts_a02_salonwagen_vorderer_eingang_leave_2_st_1;Hopefully the engineer will get the train moving again soon.
sequences_a02_salonwagen_vorderer_eingang_leave_2#2;[Ohi gets out of the wagon.]
texts_a02_salonwagen_vorhang_mo_inventar;Curtain
texts_a02_salonwagen_vorhang_mo_inventar_2;Oily curtain
texts_a02_salonwagen_vorhang_mo_mit_rum;Curtain soaked with alcohol
texts_a02_salonwagen_vorhang_mo_take_1;Take the curtain
texts_a02_salonwagen_vorhang_mo_used_mit_alkohol_1;Soak the material with alcohol
texts_a02_salonwagen_vorhang_mo_used_mit_alkohol_2;Put the material into the bottle
texts_a02_salonwagen_vorhang_mo_used_mit_streichhoelzer;Set the oily curtain on fire
texts_a02_salonwagen_vorhang_mo_used_mit_streichhoelzer_1;Set the curtain on fire
texts_a02_salonwagen_vorhang_mo_used_mit_stuhlbein_1;Wrap the curtain around the chair leg
spokentexts_a02_salonwagen_vorhang_ex_2_st_1;A fine but rather heavy curtain. The surface shimmers and feels smooth.
spokentexts_a02_salonwagen_vorhang_ex_2_st_2;Probably doesn't burn easily, like the tablecloths. Safety regulations require it... Which, given the present situation, is actually a good thing.
spokentexts_a02_salonwagen_vorhang_ex_3_st_1;The grease from the coupling is all over the curtain. It'll never be clean again.
sequences_a02_salonwagen_vorhang_take_1#1;[Ohi goes to the curtain, tears it down and throws it over his shoulder.]
sequences_a02_salonwagen_vorhang_used_mit_rum_1#1;[Ohi erases the match, throws it away.]
sequences_a02_salonwagen_vorhang_used_mit_rum_1#2;[Ohi takes the liquor bottle from the bar and turns it. Then he takes the cloth from the shoulder, keeping it in front of the opening, turn the bottle and moves it to a couple of times now and then.]
sequences_a02_salonwagen_vorhang_used_mit_rum_1#4;[Ohi lies down the curtain back on the shoulder and puts the bottle back on the counter.]
spokentexts_a02_salonwagen_vorhang_used_mit_rum_1_st_2;Can't really say the fabric was eager to soak up the rum.
spokentexts_a02_salonwagen_vorhang_used_mit_rum_1_st_3;I, on the other hand, soaked up enough in my fingers to smell like a drunk.
spokentexts_a02_salonwagen_vorhang_used_mit_rum_2_st_1;Hmm. That'll get me something like a Molotov cocktail.
spokentexts_a02_salonwagen_vorhang_used_mit_rum_2_st_2;I want light, but I don't want it to come from a wall of flames!
spokentexts_a02_salonwagen_vorhang_used_mit_streichhoelzer_1_st_1;Even if I could set the fabric alight, how would I carry the fire?
spokentexts_a02_salonwagen_vorhang_used_mit_streichhoelzer_2_st_1;Oil and grease burn bright and hot... But they also require a hot flame to combust. A normal match won't do the trick.
sequences_a02_salonwagen_vorhang_used_mit_stuhlbein_1#2;[Ohi pulls out the chair leg and takes the curtain from the shoulder. He then wraps the curtain tightly around the leg of the chair.]
sequences_a02_salonwagen_vorhang_used_mit_stuhlbein_1#4;[Ohi's done and looks at his work.]
spokentexts_a02_salonwagen_vorhang_used_mit_vorhang_2__st_1;Making a torch is a good idea. But the fabric doesn't seem to be particularly flammable.
sequences_a02_salonwagen_seq_a02_salonwagen_streichholz_abgebrannt#0;[Ohi blows out the match and throws it away.]
spokentexts_a02_salonwagen_seq_a02_salonwagen_streichholz_abgebrannt_st_2_direction;Blows the match off
spokentexts_a02_salonwagen_seq_a02_salonwagen_streichholz_abgebrannt_st_2;Fff!
sequences_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt#0;[Ohi enters the saloon wagon, he don't look forward, but is busy touching his aching elbow.]
sequences_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt#1;[Camera close to Ohi. We see how he touches his elbow and is careless.]
sequences_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt#2;[Suddenly, just in front of Ohi a match is lit. Ohi startled to recognize the doctor and then relax a bit.]
sequences_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt#3;[Doctor ignited matchstick, frightened himself a little and then stands with the match in his hand (idle).]
sequences_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt#4;[If the match is lit cut on the doctor who is illuminated by the light.]
spokentexts_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt_st_1_direction;frightened inhalation
spokentexts_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt_st_1;Hhh!
spokentexts_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt_st_2;Oh, pardon me.
spokentexts_a02_salonwagen_seq_a02_salonwagen_zusammenstoss_mit_arzt_st_4;I didn't mean to scare you.
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#0;[Ohi goes to the waiting passengers, the camera moves with him. The investigator is at the doctor, changed a few words with him. As you get closer its conversations gets louder, is to be understood more clearly.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#1;[Cut to the archaeologists.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#2;[The archaeologist stands there scared, looking around anxiously and presses his leather bag to his chest (idle).]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#3;[Closeup nurse.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#4;[The nurse bent down to the writer and talked to her. (Idle). Now she reappears and looks towards train because of the slowly starts to move.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#5;[Back to Ohi / investigator-Scene.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_8_direction;with loud voice
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_8;Listen, everybody!
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_9_direction;with loud voice
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_9;Listen!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#8;[The guard comes coughing and staggering from the Ohi opposite direction.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_3_direction;coughs from the smoke
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_3;Erk-Erk!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#10;[The investigator whirls around, raises the flashlight and shines the guard into sooty face. He Is blinded, so he quickly lowers the lamp. The guard stands on the wall, the investigators is standing there with the lamp (idle).]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_4;Robert! What's the situation?
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_5_direction;out of breath, coughing
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_5;Erk... I couldn't find the engineer, so I got in the driver's cab myself and released the brake.
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_6_direction;out of breath, coughing
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_6;It was damned hot in there. Sooner or later the engine will blow up.
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#14;[Ohi has approached them.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_7;All right. Good job. You too.
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#16;"[He looks at the ""also"" just in Ohis direction.]"
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#17;[He turns to the people, lifts his arms to gain attention (idle).]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_10_direction;with loud voice
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_10;Listen, please!
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_14_direction;interrupts panicly the investigator
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_14;Matty!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#27;[Cut to the nurse.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#28;[The nurse looks around, searching frantically.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_15_direction;panic
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_15;Where's Matt? Where is my son?!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#30;[The investigator goes up to her, calming stretches out his hand and looks around.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_16_direction;gets interrupted
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_16;Relax, madam. I'm sure...
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_17_direction;interrupts the investigator
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_17;There!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#33;[The guard points to a window in the faster passing train. Behind this is the timid boy who cries, slams his fist against the window and alternately staring outside and towards the Wagon.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_18_direction;muffled screams
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_18;HELP!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#35;[The nurse looks up, the investigators spins around.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_19_direction;panic, despair
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_19;MATTY!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#37;[Cut to Ohi. He is closest to the train, which gets faster.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#38;[Ohi saw the boy, looks at the accelerating train. He has grasped the situation, makes two or three quick steps and grabs the railing / steps of the transition.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#39;[Cut to the audience.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#40;[The guard makes a few awkward steps behind, the train has already left. The investigator has his hand still on the shoulder of the nurse, which curves screaming with fear He just stares to Ohi.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_20_direction;Fear, despair
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_20;NOOOOO!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#42;[Cut back to Ohi. The camera facing forward along the train and moves with the train.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#43;[Ohis feet are cut across the floor. The tube with his heart pills falls out of his pocket and shatters on the floor. The pills flying in all directions, the camera goes right through it.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#44;[He pulls painfully on the railing, hanging there like a wet sack. The end of the tunnel is approaching. But we also see a rock in the vicinity of the exit, which extends a long way into the tunnel, and would hit him, if he stays like this]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#45;[Cut to Ohis face.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#46;[He looks forward, sees the rock. Despite pain, he again mobilized all forces and pushes himself up.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#47;[Cut back to the previous camera.]
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_21_direction;big effort
spokentexts_a02_tunnel_seq_a02_tunnel_blinder_passagier_st_21;Hupmmm!
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#49;[Ohi presses himself at the last minute over the railing and falls headlong rattling on the metal plates at the end of the saloon wagon. The rock misses to the camera, the end of the tunnel is reached.]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#50;[The train and the camera are enveloped by brilliant light, everything is white (a white panel at the end of the section).]
sequences_a02_tunnel_seq_a02_tunnel_blinder_passagier#6;[*** END OF SECTION*** PLEASE START SECTION 03 *** END OF SECTION ***]
