characters_araber;Araber
sequences_a06_frachtraum_versteck_seq_a06_frachtraum_versteck_schuss#0;[All is dark. Suddenly a shot and the splintering of wood nearby sounds. Fade-In. Ohis face in close-up. He is gagged.]
sequences_a06_frachtraum_versteck_seq_a06_frachtraum_versteck_schuss#1;[Ohi opens his eyes, has frightened himself. He does not know exactly what's going on.]
sequences_a06_frachtraum_versteck_seq_a06_frachtraum_versteck_schuss#2;[Cut back further.]
sequences_a06_frachtraum_versteck_seq_a06_frachtraum_versteck_schuss#3;[Ohi sits bound and gagged on a chair. He looks around, then hears something and then listens intently (upper body forward, trying to see something). (Idle).]
sequences_a06_frachtraum_versteck_seq_a06_frachtraum_versteck_schuss#4;[We hear steps and a man that takes something from of a box (the tape recorder). Then the steps begins to go up the stairs.]
texts_a06_nebendeck_ausgang_oberdeck_mo_leave_1;Aller sur le pont supérieur
spokentexts_a06_nebendeck_ausgang_oberdeck_leave_1_st_1;Je pense qu'il est venu de là-haut.
sequences_a06_nebendeck_ausgang_oberdeck_leave_1#2;[Ohi and the doctor begin to climb the stairs.]
texts_a06_nebendeck_ausgang_treppensaal_mo_leave_1;Retour
spokentexts_a06_nebendeck_ausgang_treppensaal_leave_1_st_1;Il sera toujours temps de se reposer plus tard !
texts_a06_nebendeck_ausgang_vorderdeck_mo_leave_1__2;Aller vers le gaillard
sequences_a06_nebendeck_ausgang_vorderdeck_leave_1#1;[Ohi and the doctor leave the side deck towards the front deck.]
spokentexts_a06_nebendeck_ausgang_vorderdeck_leave_2_st_1;Non. Legrand a dit qu'il serait sur ​​le pont supérieur !
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#0;[Ohi grabs the door frame, can barely keep on his feet (idle).]
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_2_direction;determined hoffenungsvoll
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_2;Cette fois, nous l'aurons !
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#3;[The investigator turns to Ohi.]
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_3_direction;worried
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_3;Zellner ?
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#5;[The investigator came up to Ohi, he puts a hand on his back.]
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_4;Vous allez bien ?
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_6_direction;weak
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_6;Oui. Allez ! Nous devons...
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#10;[Suddenly, sirens sound.]
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#11;[The investigator looks suprised around.]
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#13;[Ohi looks around too, but that was a turn too much. He collapses and lies unconscious. The investigator can not catch him, but kneels immediately next to him.]
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_8;Zellner ? ZELLNER !
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_7_direction;Frustration
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_7;Merde !
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#15;[The investigator looks around, do not know what to do. He wants to start running on the one hand, on the other hand he can not leave alone Ohi. Frustrated, he finally hits several times with the open hand on the floor.]
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_9_direction;Frustration
spokentexts_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig_st_9;AHRGH !
sequences_a06_nebendeck_seq_a06_nebendeck_oehi_wird_ohnmaechtig#1;[*** END OF SECTION SECTION 07 *** PLEASE START *** END OF SECTION ***]
sequences_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig#0;[Ohi goes the railing along, he's shaking. He must hold himself, (idle).]
sequences_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig#1;[The doctor comes in, goes to Ohi.]
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_1_direction;bewildered
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_1;Vous allez bien ?
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_2;Maybe you'd better take a rest, in case the blow was more severe...
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_4_direction;far away
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_4;ZELLNER ! Ici !
sequences_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig#6;"[Ohi makes a powerless ""Leave me alone / Is already"" gesture and gets up right again.]"
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_5;Je vais bien.
spokentexts_a06_nebendeck_seq_a06_nebendeck_rabenjagd_erstmalig_st_6;Venez !
texts_a06_treppensaal_ausgang_nebendeck_mo_leave_1;Aller sur le pont-promenade
spokentexts_a06_treppensaal_ausgang_nebendeck_leave_1_st_1;Bien, Doc, j'y vais !
sequences_a06_treppensaal_ausgang_nebendeck_leave_1#2;[Ohi is going toward side deck away from the scene. The doctor stops briefly hesitated, then he go to Ohi.]
spokentexts_a06_treppensaal_ausgang_nebendeck_leave_1_st_2;Oh, non ! Je ne vais pas faire une chasse à l'homme tout seul !
texts_a06_treppensaal_tuer_salon_mo_leave_1;Entrer dans le salon
spokentexts_a06_treppensaal_tuer_salon_leave_1_st_1;Non.
spokentexts_a06_treppensaal_tuer_salon_leave_1_st_2;Je suis sûr que le capitaine di Conti a tout sous contrôle dans le salon.
spokentexts_a06_treppensaal_tuer_salon_leave_1_st_3;En particulier, les bouteilles de champagne.
sequences_a06_treppensaal_seq_a06_treppensaal_nach_schuss#0;[The investigator and the doctor are coming running to the scene, stop and looking around. Suddenly a thought comes to the investigator.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_nach_schuss_st_1_direction;suspect bad
spokentexts_a06_treppensaal_seq_a06_treppensaal_nach_schuss_st_1;Oh, non !
sequences_a06_treppensaal_seq_a06_treppensaal_nach_schuss#2;[The investigator goes to the door of the Baroness, pounding against it.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_nach_schuss_st_2;Baronne von Trebitz ?
spokentexts_a06_treppensaal_seq_a06_treppensaal_nach_schuss_st_3;Baronne ?! Ouvrez la porte !
sequences_a06_treppensaal_seq_a06_treppensaal_nach_schuss#5;[The doctor tries to break the door with his shoulder. Finally, he takes a step, and breaks it up with a powerful kick.]
sequences_a06_treppensaal_seq_a06_treppensaal_nach_schuss#10;[Ohi comes badly hit around the corner. He staggers, but manages passing the doctor in the cabin.]
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#0;[Ohi and the investigator are coming into the scene.]
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#1;[At the same time, the captain and the Baroness come out of the salon. The captain holds the Baroness, she seems to have a bit too much alcohol. They stop then (idle).]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_1;Inspecteur Legrand ! Et...
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_3;Officier Zellner ! Alors vous avez décidé de vous joindre à nous pour notre voyage, après tout ?
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_5;On dirait bien. Nous recherchons le Dr Gebhardt.
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#7;[The captain looks around a little hesitant, do not know if he can leave the baroness alone. She breaks away from him, both stand alone from now on.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_6_direction;drunk
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_6;Je vais bien, Capitaine Conti.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_7_direction;friendly
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_7;Di Conti.
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#10;[The Baroness is slightly shaking (idle).]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_8_direction;drunk
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_8;Je contrôle la situation, je peux me débrouiller
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_9_direction;drunk
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_9;Tell James he absolutely must wake me at a quarter to ten.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_10;Certainement, madame.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_11_direction;drunk
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_11;Absolument !
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_12;Je vais voir ce qu'il fait.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_13_direction;drunk
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_13;Maintenant, je vais retourner dans ma cabine !
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#17;[The Baroness takes a few steps, then stays next to the investigator and holds him ar the shoulder (idle).]
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#18;[Cut to a closeup of the face of the investigator and the backhead of the Baroness.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_14_direction;drunk
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_14;Vous serez dans le bar ce soir à dix heures, inspecteur ?
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_15_direction;thoughtfully
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_15;Si... C'est ce que vous souhaitez...
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#21;[The investigator looking pensive. Then cut back to a long shot.]
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#22;[The Baroness makes a swiping gesture (leave me alone).]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_16_direction;drunk, hilarious
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_16;Ça sera spectaculaire ! Je vous le promets !
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#24;[The Baroness goes to her cabin, has a little trouble getting through the door (could possibly the first attempt to run against the frame), and finally disappeared in the booth.]
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#25;[The three men look after the Baroness.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_17_direction;apologetic
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_17;L'air frais de la mer et peut-être un verre de champagne de trop...
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#27;[The three men look at each other.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_18_direction;Happy
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_18;Mais je suis content que vous ayez décidé de vous joindre à nous pour notre voyage au Caire !
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_19_direction;apologetic
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_19;De manière pas tout à fait volontairement.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_20;Qu'il dit.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_21_direction;slightly annoyed
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_21;J'ai été attaqué.
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#32;[Ohi looks at the investigator.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_22_direction;determined, forceful
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_22;Par DERRIERE.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_23_direction;indignantly
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_23;Mais... non... c'est... c'est... !
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_24;Le Dr Gebhardt devrait l'ausculter, Capitaine di Conti.
spokentexts_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen_st_25;Bien sûr. Allez vous assoir dans le salon je vous prie, Officier Zellner. Je vais appeler le médecin.
sequences_a06_treppensaal_seq_a06_treppensaal_oehi_und_ermittler_treffen_kapitaen#37;[The captain makes an inviting gesture towards the salon.]
sequences_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig#0;[The investigator and the guard are already there , Ohi and the doctor are coming in.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig_st_1;Robert, allez voir la baronne et ne la laissez pas sans surveillance.
spokentexts_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig_st_2;Zellner, venez à bâbord.
spokentexts_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig_st_3;Docteur, allez à tribord.
spokentexts_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig_st_4;Je vais partir du gaillard avant et remonter vers vous deux. Compris ?
sequences_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig#5;[The guard nods, runs to the cabin door and starts to knock.]
sequences_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig#6;[At the same time, the investigator runs to the front out of the image.]
sequences_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig#7;[The doctor raises his hand, wants to protest.]
spokentexts_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig_st_5;Mais...
sequences_a06_treppensaal_seq_a06_treppensaal_rabenjagd_erstmalig#9;[The doctor let the hand down again. He remains irresolute, looking around, does not know what he should do(Background-Sequenz.]
sequences_a06_treppensaal_seq_wachmann_klopft_an_tuer_bg#0;[The guard knocked hard against the door of the Baroness.]
spokentexts_a06_treppensaal_seq_wachmann_klopft_an_tuer_bg_st_1;Baronne von Trebitz ?
sequences_a06_treppensaal_seq_wachmann_klopft_an_tuer_bg#2;[The guard slams his fist against the door of the Baroness.]
spokentexts_a06_treppensaal_seq_wachmann_klopft_an_tuer_bg_st_2;Bonjour ? Baronne von Trebitz ! Ouvrez la porte !
sequences_a06_treppensaal_seq_wachmann_klopft_an_tuer_bg#4;[The guard tries to open the door, press his shoulder against it, but the door remain closed.]
texts_a06_vorderdeck_ausgang_nebendeck_mo_leave_1;Revenir au pont-promenade
sequences_a06_vorderdeck_ausgang_nebendeck_leave_1#1;[Ohi and the doctor goes back to the side deck.]
texts_a06_vorderdeck_tuer_frachtraum_mo_ex_1;Regarder la porte
spokentexts_a06_vorderdeck_tuer_frachtraum_ex_1_st_1;Pas de temps pour un voyage nostalgiques. Legrand a attrapé le voleur !
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_1;Grotesque !
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_3;Vous vouliez venir, au diable les ordres. Et vous avez trouvé un moyen de rester.
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_4;Je devrais vous jeter par dessus bord !
sequences_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende#4;[Ohi is turning half, holding the back of his head against investigator (idle).]
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_2_direction;angry
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_2;J'aurais imaginé quelque chose de moins douloureux !
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_6;Hmm. C'est vrai et c'est plutôt vilain.
sequences_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende#7;[Ohi turns back.]
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_5;Vous voyez ? Il y a une balle coincée dans une caisse en bois là-bas, et je n'ai pas d'arme !
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_7;Le docteur devrait jeter un coup d'oeil dessus.
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende_st_8;Venez avec moi.
sequences_a06_vorderdeck_seq_a06_vorderdeck_gespraech_ende#10;[Ohi and the investigator left the foredeck toward side deck.]
sequences_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt#0;[Shot close to the door to the cargo room.]
sequences_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt#1;[The door opens slowly, it squeaks slightly. A short pause. Ohi gently pushes his head.]
sequences_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt#2;[From the right, from the off, a gun is pushed into the shot. It touches on the head.. Ohi freezes.]
sequences_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt#3;[Then Ohi is turning his head slightly so that his nose pointing toward gun. He sniffs.]
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt_st_1_direction;sniff
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt_st_1;Fff-fff.
sequences_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt#5;[Cut back. The investigator holds the Gun on Ohis head.]
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt_st_2_direction;suppressed anger
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_oehi_wird_erwischt_st_2;Qu'est-ce que vous mijotez, Zellner ?
sequences_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig#0;[Ohi and the doctor are coming into the scene.]
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig_st_1_direction;calling
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig_st_1;Inspecteur Legrand ?
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig_st_2_direction;far away
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig_st_2;ICI, SUR LE PONT SUPERIEUR !
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig_st_3_direction;far away
spokentexts_a06_vorderdeck_seq_a06_vorderdeck_rabenjagd_erstmalig_st_3;J'AI NOTRE CAMBRIOLEUR !
sequences_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt#0;[The investigator is in the center of the room, looking around. On the bed, the Baroness is in a pool of blood. He walks up to her.]
spokentexts_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt_st_1;Écartez-vous, s'il vous plait.
sequences_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt#2;[The doctor pushes himself past the investigator, feels the pulse of the Baroness on the neck, then keeps his ear to her mouth.]
sequences_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt#3;[Ohi appears in the doorway, holding him with the frame.]
sequences_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt#4;[The doctor looks up, shakes his head gravely.]
spokentexts_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt_st_2;Nous avons un meurtre sur les bras, messieurs.
sequences_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt#6;[The investigator turns to Ohi.]
spokentexts_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt_st_3;Dépêchez-vous, Zellner. Le meurtrier doit encore être dans les environs.
spokentexts_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt_st_4;Il n'y a presque personne sur le pont. Toute personne à l'extérieur est un suspect.
sequences_a06_kabine_baronin_seq_a06_kabine_baronin_leiche_wird_entdeckt#9;[The investigator goes to Ohi, pushing him out the door.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#0;[The investigator stands there with drawn gun, aiming at the Arab(idle). The Arab stands with his hands raised (idle).]
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_1_direction;sarcastic
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_1;Bien sûr. Vous vouliez juste prendre une bouffée d'air frais.
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#2;[Ohi and the doctor are going up  stairs, and stay there.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#3;[Investigators glances over his shoulder at Ohi.]
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_2;Zellner, regardez ce que nous avons ici.
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_3_direction;a little tired / struck
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_3;Eh bien, si ce n'est pas notre ombre !
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_4;Et notre passager clandestin.
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_5_direction;a little tired / struck
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_5;Vous avez passé du temps caché dans un coffre récemment ?
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_6_direction;strong emphasis
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_6;Moi rien fait.
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_7;Il prétend faire partie de l'équipage. Il voulais juste prendre l'air.
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_8_direction;a little tired / struck
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_8;Bien sûr.
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#11;[Cut to the stairs.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#12;[The guard is walking up the stairs without breath.]
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_18_direction;Breathless
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_18;La baronne n'ouvre pas la porte, monsieur !
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_9;Compris. Emmenez-le à la cellule, Robert.
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#14;[Cut back on investigator and Arab.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#15;[The investigator swipes with the weapon toward the stairs.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#17;[The Arab takes down his arms and goes with his head hung to the guard.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#18;[Cut to the guard.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#19;[The guard takes the Arab in reception, they both begin to walk together down the stairs.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#20;[Cut back.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#21;[The investigator puts his gun back.]
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_11;Vous aviez raison. Il y avait un passager clandestin.
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_12_direction;tired / struck
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_12;Oui, mais il ne peut être le Corbeau. Il est trop jeune.
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_13;Exact. Mais cela ne signifie pas que le Corbeau n'est pas aux aguets ici aussi.
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#26;[A loud gunshot is heard.]
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#27;[Ohi and the investigator cringe.]
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_15;Qu'est-ce que c'était ?
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_16;Un coup de feu !
sequences_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt#31;[The Doctor and the investigator starts going. Ohi also turns around quickly, but is nearly falling. He has to hold on and rest before he can run after the other.]
spokentexts_a06_oberdeck_seq_a06_oberdeck_oehi_wird_erwischt_st_19;Ça venait de l'une des cabines !
sequences_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein#0;[The doctor is with a champagne glass in hand, in the salon, turning to the new arrivals, then stops (idle).]
sequences_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein#1;[The writer looks interesting up.]
spokentexts_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein_st_1;Oh, docteur ! Vous êtes là !
spokentexts_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein_st_2;Notre brave Officier Zellner a été attaqué !
spokentexts_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein_st_3;Frappé à la tête.
spokentexts_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein_st_4;Oh !
spokentexts_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein_st_5;Asseyez-vous, s'il vous plaît.
sequences_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein#7;[Doctor pointing to a sofa. Then he looks where he should place his champagne glass. The captain comes up to him, takes him down the glass and pushes the doctor toward Ohi.]
sequences_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein#8;[Ohi lies down on the sofa, stays there (idle).]
sequences_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein#9;[The captain stops with the glass in his hand (idle).]
sequences_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein#10;[The doctor pulls up a chair and sits down behind Ohi, so he can look at his head. He studied Ohis head (idle).]
spokentexts_a06_salon_seq_a06_salon_angeschlagener_oehi_kommt_rein_st_6;Maintenant, s'il vous plaît, dites-moi exactement ce qui s'est passé !
spokentexts_a06_salon_seq_a06_salon_finger_st_1;Combien de doigts voyez-vous ?
sequences_a06_salon_seq_a06_salon_finger#1;[Cut. Now we see what Ohi sees.]
